image_file,coordinates,IScrosswalk,light_class
PTLR_Lights/Training set/China/01/1176.jpg,"[0.588428125, 0.5371180555555556, 0.9159390625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/688.jpg,"[0.3681765625, 0.6273652777777777, 0.586790625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1224.jpg,"[0.6285476562500001, 0.5487624999999999, 0.9437773437500001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/736.jpg,"[0.49590625, 0.2896652777777778, 0.93395234375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1288.jpg,"[0.52783828125, 0.46433749999999996, 0.88073125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/784.jpg,"[0.595796875, 0.6637555555555555, 0.79394140625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1384.jpg,"[0.5376640625, 0.5123722222222222, 0.9036570312500001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/16.jpg,"[0.5458515625, 0.6899569444444444, 0.7407203124999999, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/832.jpg,"[0.5425765625000001, 0.6579333333333334, 0.7120632812500001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1592.jpg,"[0.57614609375, 0.5589513888888888, 0.88728203125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/224.jpg,"[0.57450859375, 0.7001458333333334, 0.771015625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/880.jpg,"[0.583515625, 0.5764194444444445, 0.8242359374999999, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1736.jpg,"[0.57368984375, 0.49927222222222223, 0.9249453125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/272.jpg,"[0.57450859375, 0.6652111111111111, 0.7497273437499999, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/944.jpg,"[0.52538203125, 0.48471666666666663, 0.8266921875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/336.jpg,"[0.56877734375, 0.6579333333333334, 0.774290625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/992.jpg,"[0.51637578125, 0.5356625, 0.8217796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/400.jpg,"[0.5573140624999999, 0.6928680555555555, 0.7415390625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1048.jpg,"[0.52128828125, 0.43959305555555556, 1.0, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/464.jpg,"[0.5499453125, 0.6666666666666666, 0.776746875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1096.jpg,"[0.56468359375, 0.5807861111111111, 0.9290390625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/560.jpg,"[0.60726015625, 0.7292583333333333, 0.75955234375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1144.jpg,"[0.582696875, 0.5385736111111111, 0.9405023437500001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/656.jpg,"[0.47953046875, 0.6739444444444445, 0.67030546875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1192.jpg,"[0.6391921875000001, 0.5793305555555556, 1.0, 0.9810777777777777]",1.0,1.0
PTLR_Lights/Training set/China/01/704.jpg,"[0.42467265625, 0.4861722222222222, 0.7243453125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1240.jpg,"[0.61381015625, 0.5720527777777777, 0.9241265625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/752.jpg,"[0.56468359375, 0.38719027777777776, 0.94295859375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1320.jpg,"[0.5384828125000001, 0.49345, 0.88891953125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/800.jpg,"[0.51637578125, 0.7292583333333333, 0.6793125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1432.jpg,"[0.58023984375, 0.5225625, 0.9192140625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/144.jpg,"[0.5524015624999999, 0.6492, 0.776746875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/848.jpg,"[0.5376640625, 0.6462888888888888, 0.75955234375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1608.jpg,"[0.5392828125, 0.5676083333333334, 0.46573203124999996, 0.9970277777777778]",1.0,1.0
PTLR_Lights/Training set/China/01/240.jpg,"[0.5710437500000001, 0.6701333333333334, 0.7457281250000001, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/896.jpg,"[0.61868515625, 0.5453194444444445, 0.9822625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/288.jpg,"[0.5643570312499999, 0.6597319444444445, 0.76160859375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/960.jpg,"[0.5, 0.4517083333333334, 0.89199453125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/352.jpg,"[0.55599921875, 0.6775625000000001, 0.7448921875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1016.jpg,"[0.44901562500000003, 0.4843986111111111, 0.82095078125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/416.jpg,"[0.54847734375, 0.6849930555555556, 0.736534375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1064.jpg,"[0.55850703125, 0.5720652777777778, 0.900353125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/512.jpg,"[0.57605859375, 0.6716194444444444, 0.7557578125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1112.jpg,"[0.5434625, 0.5572069444444445, 0.8828007812499999, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/576.jpg,"[0.59695390625, 0.7087666666666667, 0.75993671875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1160.jpg,"[0.5936109375, 0.5438333333333334, 0.968053125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/672.jpg,"[0.3988671875, 0.6745916666666667, 0.58358125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1208.jpg,"[0.68220625, 0.5884097222222222, 0.9747398437499999, 0.9970277777777778]",1.0,1.0
PTLR_Lights/Training set/China/01/720.jpg,"[0.45988125, 0.3224375, 0.8468609375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1256.jpg,"[0.5727156250000001, 0.5557208333333333, 0.9045320312499999, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/768.jpg,"[0.70143046875, 0.5750375, 0.9488296875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1352.jpg,"[0.5259101562499999, 0.4799402777777778, 0.9312781250000001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/816.jpg,"[0.4882984375, 0.6225861111111111, 0.69975859375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1560.jpg,"[0.563521875, 0.5289750000000001, 0.91706875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/160.jpg,"[0.5534921875000001, 0.6433875, 0.7783249999999999, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/864.jpg,"[0.49916406249999995, 0.5720652777777778, 0.7390414062499999, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1720.jpg,"[0.58525234375, 0.5126305555555556, 0.9371289062500001, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/256.jpg,"[0.5710437500000001, 0.6671625, 0.76244453125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/01/928.jpg,"[0.5275820312499999, 0.49777083333333333, 0.8468609375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/304.jpg,"[0.56770078125, 0.6627041666666666, 0.7557578125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/976.jpg,"[0.5409546875, 0.5289750000000001, 0.8502046875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/368.jpg,"[0.5426265625, 0.6835069444444445, 0.733190625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1032.jpg,"[0.45820937500000003, 0.43684999999999996, 0.91205390625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/448.jpg,"[0.5468054687499999, 0.6745916666666667, 0.77163828125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1080.jpg,"[0.5593421875, 0.5898958333333334, 0.9237554687499999, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/528.jpg,"[0.5727156250000001, 0.6805347222222222, 0.7774890625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/01/1128.jpg,"[0.5434625, 0.5482916666666666, 0.94214375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/576.jpg,"[0.3863296875, 0.6433875, 0.2342125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/96.jpg,"[0.3269875, 0.6805347222222222, 0.25761484375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/720.jpg,"[0.27015234375, 0.6790486111111111, 0.21916796875000003, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/144.jpg,"[0.36209140624999997, 0.6419013888888888, 0.27098828125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/192.jpg,"[0.356240625, 0.6686472222222222, 0.27015234375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/256.jpg,"[0.368778125, 0.6909361111111111, 0.26012265625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/304.jpg,"[0.529253125, 0.7518569444444444, 0.4506875, 0.9985138888888888]",1.0,1.0
PTLR_Lights/Training set/China/03/352.jpg,"[0.5066867187499999, 0.6597319444444445, 0.39468828125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/400.jpg,"[0.53761171875, 0.6106986111111111, 0.42394140625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/448.jpg,"[0.44232890625000004, 0.5661222222222222, 0.30943515625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/496.jpg,"[0.368778125, 0.5869236111111111, 0.2241828125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/544.jpg,"[0.42644843750000005, 0.6077263888888889, 0.27182421875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/592.jpg,"[0.47408984375, 0.6166416666666668, 0.3370171875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/112.jpg,"[0.36961328125000004, 0.6002972222222223, 0.23755546875000003, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/736.jpg,"[0.23922734375000002, 0.7132250000000001, 0.19827265624999998, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/160.jpg,"[0.37713593749999996, 0.6419013888888888, 0.27182421875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/224.jpg,"[0.3554046875, 0.748886111111111, 0.28686875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/272.jpg,"[0.33200234375000004, 0.7667166666666666, 0.24758515625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/320.jpg,"[0.39803125, 0.7102527777777777, 0.27098828125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/368.jpg,"[0.5317609375, 0.6077263888888889, 0.356240625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/416.jpg,"[0.520059375, 0.6448736111111112, 0.4172546875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/464.jpg,"[0.43480703125, 0.5690930555555556, 0.2935546875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/512.jpg,"[0.41223984375, 0.5393763888888888, 0.22919765625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/560.jpg,"[0.41223984375, 0.6225861111111111, 0.22000390625000002, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/16.jpg,"[0.3554046875, 0.5661222222222222, 0.2241828125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/688.jpg,"[0.334509375, 0.6433875, 0.2768390625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/128.jpg,"[0.37462890625, 0.6092124999999999, 0.28185390625, 0.9940569444444445]",1.0,0.0
PTLR_Lights/Training set/China/03/752.jpg,"[0.3679421875, 0.7028236111111111, 0.3044203125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/176.jpg,"[0.37964375, 0.6404166666666667, 0.2768390625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/03/240.jpg,"[0.3880015625, 0.68945, 0.2860328125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/288.jpg,"[0.387165625, 0.7949486111111111, 0.31277890625000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/336.jpg,"[0.520059375, 0.6627041666666666, 0.40471796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/384.jpg,"[0.550984375, 0.5898958333333334, 0.41809062499999994, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/432.jpg,"[0.42226953125, 0.6433875, 0.3152859375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/480.jpg,"[0.40889687500000005, 0.6092124999999999, 0.2826890625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/03/528.jpg,"[0.36292734375, 0.5319458333333333, 0.18991484375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1160.jpg,"[0.4882984375, 0.6225861111111111, 0.3060921875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1720.jpg,"[0.5066867187499999, 0.8261513888888888, 0.5426265625, 0.9346208333333333]",1.0,2.0
PTLR_Lights/Training set/China/06/64.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/China/06/576.jpg,"[0.49916406249999995, 0.6181277777777778, 0.28185390625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1224.jpg,"[0.49331328125, 0.6270430555555555, 0.30859921875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1768.jpg,"[0.5275820312499999, 0.8038638888888889, 0.5718796875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/112.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/China/06/624.jpg,"[0.356240625, 0.7845472222222223, 0.28352499999999997, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1272.jpg,"[0.49414921874999995, 0.6285291666666667, 0.2952265625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1832.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/160.jpg,"[0.46071718749999996, 0.6864777777777777, 0.152303125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/688.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1320.jpg,"[0.5827453125, 0.4353638888888889, 0.25427187500000004, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1880.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/China/06/208.jpg,"[0.49665703125, 0.6775625000000001, 0.21749609374999998, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/736.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1400.jpg,"[0.529253125, 0.6448736111111112, 0.37964375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1944.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/China/06/256.jpg,"[0.49916406249999995, 0.6775625000000001, 0.35958359375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/784.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/848.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1448.jpg,"[0.48662734375000005, 0.5378902777777778, 0.38465859375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/304.jpg,"[0.53343203125, 0.6523027777777778, 0.34119609375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/896.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1496.jpg,"[0.5242382812499999, 0.5482916666666666, 0.47576171875, 0.9791972222222223]",1.0,1.0
PTLR_Lights/Training set/China/06/352.jpg,"[0.5426265625, 0.5260027777777777, 0.2643015625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/944.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1544.jpg,"[0.5300890625, 0.4814263888888889, 0.59778984375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/400.jpg,"[0.5066867187499999, 0.48736944444444447, 0.2133171875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/992.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1592.jpg,"[0.65128125, 0.6924222222222222, 0.7139671875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/448.jpg,"[0.49582109374999994, 0.5349180555555556, 0.23922734375000002, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1064.jpg,"[0.4774328125, 0.5215458333333333, 0.1849, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1640.jpg,"[0.53510390625, 0.872213888888889, 0.5819093750000001, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/496.jpg,"[0.49582109374999994, 0.5676083333333334, 0.24340625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1112.jpg,"[0.45653750000000004, 0.561663888888889, 0.21916796875000003, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1688.jpg,"[0.56686484375, 0.7147097222222223, 0.59611796875, 0.7875180555555557]",1.0,2.0
PTLR_Lights/Training set/China/06/32.jpg,"[0.5192234375, 0.6374444444444444, 0.5192234375, 0.6909361111111111]",1.0,0.0
PTLR_Lights/Training set/China/06/544.jpg,"[0.46656796875, 0.6864777777777777, 0.31277890625000004, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1176.jpg,"[0.48161250000000005, 0.6344722222222222, 0.30107734375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1736.jpg,"[0.5225671875, 0.8261513888888888, 0.5710437500000001, 0.9509652777777778]",1.0,1.0
PTLR_Lights/Training set/China/06/80.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/China/06/592.jpg,"[0.5, 0.5943541666666666, 0.27433125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1240.jpg,"[0.4899703125, 0.6300152777777778, 0.28853984375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1784.jpg,"[0.47325390624999997, 0.8573555555555556, 0.49414921874999995, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/128.jpg,"[0.21248125, 0.872213888888889, 0.09797578125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/640.jpg,"[0.03445390625, 0.6285291666666667, 0.07457265625000001, 1.0]",1.0,2.0
PTLR_Lights/Training set/China/06/1288.jpg,"[0.5100296875, 0.6032694444444444, 0.303584375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1848.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/176.jpg,"[0.48328359374999996, 0.6805347222222222, 0.153975, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/704.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1336.jpg,"[0.5727156250000001, 0.4487375, 0.2826890625, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1912.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/China/06/224.jpg,"[0.51755234375, 0.6523027777777778, 0.40388203125000005, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/752.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1416.jpg,"[0.49582109374999994, 0.49182777777777775, 0.3152859375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/272.jpg,"[0.5259101562499999, 0.6478458333333333, 0.3988671875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/800.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/864.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1464.jpg,"[0.5501484375000001, 0.6225861111111111, 0.47576171875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/320.jpg,"[0.5317609375, 0.6627041666666666, 0.34370390624999997, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/912.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1512.jpg,"[0.46489609375, 0.5646361111111111, 0.52173125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/368.jpg,"[0.46406015624999997, 0.5453194444444445, 0.2057953125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/960.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1560.jpg,"[0.60698359375, 0.5096583333333333, 0.66716171875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/416.jpg,"[0.47492578124999996, 0.4903416666666667, 0.2041234375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1016.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1608.jpg,"[0.594446875, 0.8335805555555555, 0.61617734375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/464.jpg,"[0.47325390624999997, 0.5750375, 0.26012265625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1080.jpg,"[0.43898593750000003, 0.5794944444444444, 0.22752578125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1656.jpg,"[0.5936109375, 0.6612180555555556, 0.72901171875, 1.0]",1.0,2.0
PTLR_Lights/Training set/China/06/512.jpg,"[0.5025078125, 0.5824666666666667, 0.26931640625000003, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1128.jpg,"[0.4549671875, 0.604075, 0.218340625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1704.jpg,"[0.5564953125, 0.8282388888888889, 0.584334375, 0.9344972222222222]",1.0,1.0
PTLR_Lights/Training set/China/06/48.jpg,"[0.56550234375, 0.6229986111111111, 0.56795859375, 0.6550222222222222]",1.0,0.0
PTLR_Lights/Training set/China/06/560.jpg,"[0.50409375, 0.6069875, 0.29284921875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1192.jpg,"[0.4950875, 0.6375541666666666, 0.29530546874999997, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1752.jpg,"[0.50573125, 0.8427944444444445, 0.5540390625, 0.9854444444444445]",1.0,2.0
PTLR_Lights/Training set/China/06/96.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
PTLR_Lights/Training set/China/06/608.jpg,"[0.48771796875, 0.6026194444444445, 0.2617359375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1256.jpg,"[0.47871171874999996, 0.6273652777777777, 0.32478203125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1800.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/144.jpg,"[0.44759843750000006, 0.6899569444444444, 0.10944296875, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/672.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1304.jpg,"[0.5401203125, 0.5312958333333333, 0.31331875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1864.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/192.jpg,"[0.50573125, 0.6637555555555555, 0.20687734375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/720.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1384.jpg,"[0.4918125, 0.6433763888888889, 0.32641953125, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/1928.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/240.jpg,"[0.51965078125, 0.6462888888888888, 0.3665390625, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/768.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1432.jpg,"[0.5376640625, 0.5152833333333333, 0.398471875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/288.jpg,"[0.52947578125, 0.6462888888888888, 0.3608078125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/832.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/880.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1480.jpg,"[0.51801328125, 0.5429402777777778, 0.45087343750000003, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/336.jpg,"[0.5507640625, 0.5953416666666667, 0.31004375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/928.jpg,"[0.035753125000000004, 0.5836972222222222, 0.0897921875, 1.0]",1.0,2.0
PTLR_Lights/Training set/China/06/1528.jpg,"[0.5630460937499999, 0.5443958333333333, 0.6367359375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/384.jpg,"[0.50081875, 0.44978194444444447, 0.213428125, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/976.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1576.jpg,"[0.5204695312500001, 0.5458513888888888, 0.55977109375, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/432.jpg,"[0.48280546874999997, 0.5269291666666667, 0.21179062499999998, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1032.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTLR_Lights/Training set/China/06/1624.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
PTLR_Lights/Training set/China/06/480.jpg,"[0.4950875, 0.5385736111111111, 0.24699765624999998, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1096.jpg,"[0.4492359375, 0.5473069444444444, 0.19541484375, 1.0]",1.0,0.0
PTLR_Lights/Training set/China/06/1672.jpg,"[0.5458515625, 0.6317319444444445, 0.6326421875, 1.0]",1.0,1.0
PTLR_Lights/Training set/China/06/16.jpg,"[0.5016375, 0.6026194444444445, 0.47543671875, 0.6928680555555555]",1.0,0.0
PTLR_Lights/Training set/China/06/528.jpg,"[0.49918125, 0.6069875, 0.3108625, 1.0]",1.0,0.0
PTLR_Lights/Training set/Italy/01/512.jpg,"[0.38782734375, 0.5574958333333333, 0.0717796875, 0.7074236111111112]",1.0,1.0
PTLR_Lights/Training set/Italy/01/1208.jpg,"[0.37308984375, 0.5924305555555556, 0.06359140625000001, 0.7350805555555556]",1.0,1.0
